song_id,sent_num,line_str,artist
1091,17,You knew that I was free,ladygaga
1091,18,And now you wont stop calling me,ladygaga
1091,20,Stop callin stop callin,ladygaga
1091,21,I dont wanna think any more,ladygaga
1091,22,I left my head and heart on the dance floor,ladygaga
1091,24,I dont wanna talk anymore,ladygaga
1091,25,I got my head and my heart on the dance floor,ladygaga
1091,26,Eh eh eh eh eh eh eh eh eh eh,ladygaga
1091,27,Stop telephonin me,ladygaga
1091,28,Eh eh eh eh eh eh eh eh eh,ladygaga
1091,29,Im busy eh eh eh eh eh eh eh eh,ladygaga
1091,31,Eh eh eh eh eh eh eh,ladygaga
1091,32,Call all you want but theres no one home,ladygaga
1091,33,And youre not gonna reach my telephone,ladygaga
1091,34,Out in the club and Im sippin that bub,ladygaga
1091,40,Boy the way you blowin up my phone,ladygaga
1091,41,Wont make me leave no faster,ladygaga
1091,42,Put my coat on faster,ladygaga
1091,43,Leave my girls no faster,ladygaga
1091,44,I shoulda left my phone at home,ladygaga
1091,45,Cause this is a disaster,ladygaga
1091,46,Callin like a collector,ladygaga
1091,47,Sorry I cannot answer,ladygaga
1091,48,Not that I dont like you,ladygaga
1091,49,Im just at a party,ladygaga
1091,50,And I am sick and tired,ladygaga
1091,51,Of my phone ringin,ladygaga
1091,52,Sometimes I feel like,ladygaga
1091,53,I live in Grand Central Station,ladygaga
1091,54,Tonight Im not takin no calls,ladygaga
1091,55,Cause Ill be dancin,ladygaga
1091,62,I left my head and my heart on the dance floor,ladygaga
1091,64,I dont wanna talk any more,ladygaga
1091,75,Im busy eh eh eh eh eh eh eh,ladygaga
1091,78,Can call all you want but theres no one home,ladygaga
1091,80,Cause Im out in the club and Im sippin that bub,ladygaga
1091,86,My telephone,ladygaga
1091,87,Mmmy telephone,ladygaga
1091,94,Were sorry the number you have reached is not in service at this time,ladygaga
1091,95,Please check the number or try your call again,ladygaga
1092,0,I got the magic in me,b.o.b
1092,1,Every time I touch that track it turns into gold,b.o.b
1092,2,Everybody knows I got the magic in me,b.o.b
1092,3,When I hit the floor the girls come snappin at me,b.o.b
1092,4,Now everybody wants some presto magic magic magic,b.o.b
1092,5,Magic magic magic,b.o.b
1092,7,Ahooooooo I got the magic in me,b.o.b
1092,9,These tricks that Ill attempt will blow your mind mind,b.o.b
1092,10,Pick a verse any verse Ill hypnotize you with every line ah,b.o.b
1092,11,Ill need a volunteer how about you with the eyes right there,b.o.b
1092,12,Come on down to the front and stand right here and dont be shy Bobby,b.o.b
1092,13,Ill have you time travellin have your mind babblin,b.o.b
1092,14,People tryin to inherit the skill so they askin me,b.o.b
1092,15,Even David Blaine had to go and take some classes and,b.o.b
1092,16,I see Mindfreak like Whats up man whats happenin Mindfreak,b.o.b
1092,17,So come one come all and see the show tonight ha,b.o.b
1092,18,Prepare to be astounded no ghost or poltergeist,b.o.b
1092,19,You know Im no Pinocchio I never told a lie,b.o.b
1092,20,So call me Mr Magic Man I float on Cloud 9 haha,b.o.b
1092,22,I got the magic in me I got the magic baby,b.o.b
1092,23,Every time I touch that track it turns into gold yes it turns to gold,b.o.b
1092,24,Everybody knows I got the magic in me I got the magic baby,b.o.b
1092,25,When I hit the floor the girls come snappin at me they be snappin baby,b.o.b
1092,30,Well take a journey into my mind mind youll see why its venom I rhyme,b.o.b
1092,31,Stay on the road so I call my mama when I got time,b.o.b
1092,32,I hit the stage go insane then jump into that crowd ah,b.o.b
1092,33,See see when I rhyme I flow on the beat like pittadada,b.o.b
1092,34,See I deceive ya with my intergalactic ether yeah,b.o.b
1092,35,I sing just like Aretha so respect me like Im Caesar,b.o.b
1092,36,I kick it like Adidas flowin sticky like adhesive,b.o.b
1092,37,Be cautious cause what I be onll leave ya with amnesia,b.o.b
1092,38,I break all the rules like Evel Knievel yeah,b.o.b
1092,39,Its a spectacular show cause my heart pumps diesel,b.o.b
1092,40,So whatever you sayin it dont entertain my ego,b.o.b
1092,41,I do this everyday Hocus Pocus is my steelo,b.o.b
1093,0,How you choose to express yourself,selenagomez
1093,1,It’s all your own and I can tell it comes naturally,selenagomez
1093,2,It comes naturally,selenagomez
1093,3,You follow what you feel inside,selenagomez
1093,4,It’s intuitive you don’t have to try it comes naturally,selenagomez
1093,5,Mmm it comes naturally,selenagomez
1093,7,And it takes my breath away,selenagomez
1093,8,What you do so naturally,selenagomez
1093,10,You are the thunder and I am the lightning,selenagomez
1093,11,And I love the way you know who you are,selenagomez
1093,12,And to me its exciting,selenagomez
1093,13,When you know its meant to be,selenagomez
1093,14,Everything comes naturally,selenagomez
1093,15,It comes naturally when youre with me baby,selenagomez
1093,16,Everything comes naturally it comes naturally,selenagomez
1093,17,Babababy,selenagomez
1093,19,You have a way of moving me,selenagomez
1093,20,A force of nature your energy,selenagomez
1093,21,It comes naturally You know it does,selenagomez
1093,22,It comes naturally  Mmm yeah,selenagomez
1093,24,And it takes my breath away Every time,selenagomez
1093,36,When we collide sparks fly,selenagomez
1093,37,When you look in my eyes it takes my breath away,selenagomez
1093,38,You are,selenagomez
1093,49,Naturally naturally naturally naturally naturally,selenagomez
1093,52,Everything baby comes naturally,selenagomez
1093,53,Naturally naturally naturally naturally,selenagomez
1094,0,If I could write you a song to make you fall in love,mikeposner
1094,1,I would already have you up under my arm,mikeposner
1094,2,I used up all of my tricks I hope that you like this,mikeposner
1094,3,But you probably wont you think youre cooler than me,mikeposner
1094,4,You got designer shades just to hide your face,mikeposner
1094,5,And you wear em around like youre cooler than me,mikeposner
1094,6,And you never say hey or remember my name,mikeposner
1094,7,And its probably cause you think youre cooler than me,mikeposner
1094,9,You got your highbrow shoes on your feet,mikeposner
1094,10,And you wear em around like it aint shit,mikeposner
1094,11,But you dont know the way that you look,mikeposner
1094,12,When your steps make that much noise shh,mikeposner
1094,13,See I got you all figured out,mikeposner
1094,14,You need everyones eyes just to feel seen,mikeposner
1094,15,Girl youre so vain you probably think that,mikeposner
1094,16,This song is about you dont you,mikeposner
1094,27,You got your high brow switch in your walk,mikeposner
1094,28,And you dont even look when you pass by,mikeposner
1094,45,Now dont you dare act like you dont know dont know,mikeposner
1094,46,Know whats up Know whats up cause your nose is up,mikeposner
1094,47,Im approachin up pshht yup,mikeposner
1094,48,Like I can give you winter in the summer,mikeposner
1094,49,Or summer in the winter Miami in December,mikeposner
1094,50,Tryna look bored in them DiorDior,mikeposner
1094,51,She probably is,mikeposner
1094,52,Was actin shallow til she found out how deep that my pockets is,mikeposner
1094,53,Mrs Primadonna this is your reminder,mikeposner
1094,54,That I think you fine but Im finer,mikeposner
1094,55,Sean yup,mikeposner
1094,57,Cause it sure seems you got no doubts,mikeposner
1094,58,But we all see you got your head in the clouds,mikeposner
1095,0,Ohohohohoh ohohohoh ohohoh,ladygaga
1095,1,Caught in a bad romance,ladygaga
1095,4,Raraahahah,ladygaga
1095,5,Roma Romama,ladygaga
1095,6,Gaga Ooh lala,ladygaga
1095,7,Want your bad romance,ladygaga
1095,13,I want your ugly I want your disease,ladygaga
1095,14,I want your everything as long as it’s free,ladygaga
1095,15,I want your love,ladygaga
1095,16,Love love love I want your love oh ey,ladygaga
1095,17,I want your drama the touch of your hand Hey,ladygaga
1095,18,I want your leatherstudded kiss in the sand,ladygaga
1095,20,Love love love I want your love,ladygaga
1095,23,You know that I want you,ladygaga
1095,24,And you know that I need you,ladygaga
1095,25,I want it bad,ladygaga
1095,26,Your bad romance,ladygaga
1095,27,I want your love and I want your revenge,ladygaga
1095,28,You and me could write a bad romance Ohohohohoh,ladygaga
1095,29,I want your love and all your lovers revenge,ladygaga
1095,30,You and me could write a bad romance,ladygaga
1095,37,Romaromama,ladygaga
1095,41,I want your horror I want your design,ladygaga
1095,42,‘Cause you’re a criminal as long as you’re mine,ladygaga
1095,44,Love love love I want your love uh,ladygaga
1095,45,I want your psycho your vertigo shtick Shtick hey,ladygaga
1095,46,Want you in my rear window baby youre sick,ladygaga
1095,51,And you know that I need you Cause Im a free bitch baby,ladygaga
1095,72,Walk walk fashion baby,ladygaga
1095,73,Work it move that bitch crazy,ladygaga
1095,78,Walk walk passion baby,ladygaga
1095,79,Work it Im a free bitch baby,ladygaga
1095,82,I want your love I dont wanna be friends,ladygaga
1095,83,Je veux ton amour et je veux ta revanche,ladygaga
1095,84,Je veux ton amour I dont wanna be friends,ladygaga
1095,86,I want you back No I dont wanna be friends,ladygaga
1095,87,Caught in a bad romance I dont wanna be friends,ladygaga
1095,89,Caught in a bad romance Want your bad romance,ladygaga
1096,0,Oh oh oh oh,sarabareilles
1096,5,Keep drinkin coffee stare me down across the table,sarabareilles
1096,6,While I look outside,sarabareilles
1096,7,So many things Id say if only I were able,sarabareilles
1096,8,But I just keep quiet and count the cars that pass by,sarabareilles
1096,9,Youve got opinions man were all entitled to em,sarabareilles
1096,10,But I never asked,sarabareilles
1096,11,So let me thank you for your time,sarabareilles
1096,12,And try to not waste any more of mine,sarabareilles
1096,13,Get outta here fast,sarabareilles
1096,15,I hate to break it to you babe,sarabareilles
1096,16,But Im not drowning,sarabareilles
1096,17,Theres no one here to save,sarabareilles
1096,19,Who cares if you disagree You are not me,sarabareilles
1096,20,Who made you king of anything,sarabareilles
1096,21,So you dare tell me who to be,sarabareilles
1096,22,Who died and made you king of anything,sarabareilles
1096,23,Oh,sarabareilles
1096,25,You sound so innocent all full of good intent,sarabareilles
1096,26,Swear you know best,sarabareilles
1096,27,But you expect me to jump up on board with you,sarabareilles
1096,28,And ride off into your delusional sunset,sarabareilles
1096,29,Im not the one whos lost with no direction oh,sarabareilles
1096,30,But youll never see,sarabareilles
1096,31,Youre so busy makin maps with my name on them in all caps,sarabareilles
1096,32,You got the talkin down just not the listening,sarabareilles
1096,34,And who cares if you disagree You are not me,sarabareilles
1096,39,All my life Ive tried Tried,sarabareilles
1096,40,To make everybody happy while I,sarabareilles
1096,41,Just hurt Hurt and hide,sarabareilles
1096,42,Waiting for someone to tell me its my turn to decide,sarabareilles
1096,52,Oh who cares if you disagree You are not me,sarabareilles
1096,57,Lemme hold your crown babe,sarabareilles
1096,58,Oh ooh,sarabareilles
1096,59,Ah,sarabareilles
1097,0,Whoa oh,taiocruz
1097,4,Im only gonna break break your break break your heart,taiocruz
1097,7,Im only gonna break break your break break your,taiocruz
1097,9,Now listen to me baby,taiocruz
1097,10,Before I love and leave you,taiocruz
1097,11,They call me heart breaker,taiocruz
1097,12,I dont wanna deceive you,taiocruz
1097,14,If you fall for me,taiocruz
1097,15,Im not easy to please,taiocruz
1097,16,I might tear you apart,taiocruz
1097,17,Told you from the start baby from the start,taiocruz
1097,28,Theres no point trying to hide it,taiocruz
1097,29,No point trying to evade it,taiocruz
1097,30,I know I got a problem,taiocruz
1097,31,Problem with misbehavin,taiocruz
1097,48,Thats all Im gonna do woman,taiocruz
1097,49,Listen now Im only gonna break your heart,taiocruz
1097,50,And shatter and splatter it all into little ittybitty pieces,taiocruz
1097,51,Whether or not you get it all together,taiocruz
1097,52,Then its finders keepers and losers weepers,taiocruz
1097,53,See Im not tryin to lead you on no Im only tryin to keep it real,taiocruz
1097,54,You might say this is Ludacris but Taio Cruz tell her how you feel,taiocruz
1097,55,Now I may not be the worst or the best,taiocruz
1097,56,But you gotta respect my honesty,taiocruz
1097,57,And I may break your heart heart heart break break your heart,taiocruz
1097,58,So you can take this chance in the end,taiocruz
1097,59,Everybodys gonna be wonderin how you deal,taiocruz
1097,60,You might say this is Ludacris,taiocruz
1097,61,But Taio Cruz tell her how you feel,taiocruz
1097,63,And I know karmas gonna get me back for being so cold,taiocruz
1097,64,Like a big bad wolf Im born to be bad and bad to the bone,taiocruz
1097,65,If you fall for me Im only gonna tear you apart,taiocruz
1097,66,Told you from the start,taiocruz
1098,0,Hey slow it down,adamlambert
1098,1,Whataya want from me,adamlambert
1098,3,Yeah Im afraid,adamlambert
1098,7,There mightve been a time when I would give myself away,adamlambert
1098,8,Oh once upon a time I didnt give a damn,adamlambert
1098,9,But now here we are,adamlambert
1098,10,So whataya want from me,adamlambert
1098,13,Just dont give up,adamlambert
1098,14,Im workin it out,adamlambert
1098,15,Please dont give in,adamlambert
1098,16,I wont let you down,adamlambert
1098,17,It messed me up,adamlambert
1098,18,Need a second to breathe,adamlambert
1098,19,Just keep coming around,adamlambert
1098,20,Hey whataya want from me,adamlambert
1098,24,Yeah Yeah its plain to see Its plain to see,adamlambert
1098,25,That baby youre beautiful,adamlambert
1098,26,And theres nothing wrong with you Nothing wrong with you,adamlambert
1098,27,Its me Im a freak,adamlambert
1098,28,But thanks for loving me Yeah,adamlambert
1098,29,Cause youre doing it perfectly Perfectly,adamlambert
1098,31,Yeah there mightve been a time when I would let you slip away,adamlambert
1098,32,I wouldnt even try but I think you could save my life,adamlambert
1098,41,Hey whataya want from me Whataya want from me,adamlambert
1098,43,Whataya want from me Whataya want from me,adamlambert
1098,45,Just dont give up on me,adamlambert
1098,47,No I wont let you down,adamlambert
1098,48,So,adamlambert
1098,54,It messed me up It messed me up,adamlambert
1098,66,Whataya want from me Whataya you want from me,adamlambert
1099,0,Oh woah,justinbieber
1099,4,You know you love me I know you care,justinbieber
1099,5,Just shout whenever and Ill be there,justinbieber
1099,6,You want my love you want my heart,justinbieber
1099,7,And we will never ever ever be apart,justinbieber
1099,8,Are we an item Girl quit playing,justinbieber
1099,9,Were just friends what are you saying,justinbieber
1099,10,Said Theres another and looked right in my eyes,justinbieber
1099,11,My first love broke my heart for the first time and I was like,justinbieber
1099,13,Baby baby baby oh,justinbieber
1099,14,Like baby baby baby no,justinbieber
1099,15,Like baby baby baby oh,justinbieber
1099,16,Thought youd always be mine mine,justinbieber
1099,21,Oh for you I would have done whatever,justinbieber
1099,22,And I just cant believe we aint together,justinbieber
1099,23,And I wanna play it cool but Im losing you,justinbieber
1099,24,Ill buy you anything Ill buy you any ring,justinbieber
1099,25,And Im in pieces baby fix me,justinbieber
1099,26,And just shake me til you wake me from this bad dream,justinbieber
1099,27,Im going down down down down,justinbieber
1099,28,And I just cant believe my first love wont be around and Im like,justinbieber
1099,39,Luda,justinbieber
1099,40,When I was 13 I had my first love,justinbieber
1099,41,There was nobody that compared to my baby,justinbieber
1099,42,And nobody came between us nor could ever come above,justinbieber
1099,43,She had me going crazy,justinbieber
1099,44,Oh I was starstruck,justinbieber
1099,45,She woke me up daily dont need no Starbucks,justinbieber
1099,46,She made my heart pound and skip a beat when I see her in the street and,justinbieber
1099,47,At school on the playground but I really want to see her on the weekend,justinbieber
1099,48,She knows shes got me dazing cause she was so amazing,justinbieber
1099,49,And now my heart is breaking but I just keep on saying,justinbieber
1099,59,Im gone yeah yeah yeah,justinbieber
1099,60,Now Im all gone yeah yeah yeah,justinbieber
1099,62,Now Im all gone gone gone gone Im gone,justinbieber
1145,0,Woke up in London yesterday,onerepublic
1145,1,Found myself in the city near Piccadilly,onerepublic
1145,2,Dont really know how I got here,onerepublic
1145,3,I got some pictures on my phone,onerepublic
1145,4,New names and numbers that I dont know,onerepublic
1145,5,Address to places like Abbey Road,onerepublic
1145,6,Day turns to night night turns to whatever we want,onerepublic
1145,7,Were young enough to say,onerepublic
1145,9,Oh this has gotta be the good life,onerepublic
1145,10,This has gotta be the good life,onerepublic
1145,11,This could really be a good life good life,onerepublic
1145,12,Say oh got this feeling that you cant fight,onerepublic
1145,13,Like this city is on fire tonight,onerepublic
1145,14,This could really be a good life,onerepublic
1145,15,A good good life,onerepublic
1145,17,To my friends in New York I say hello,onerepublic
1145,18,My friends in LA they dont know,onerepublic
1145,19,Where Ive been for the past few years or so,onerepublic
1145,20,Paris to China to Colorado,onerepublic
1145,21,Sometimes theres airplanes I cant jump out,onerepublic
1145,22,Sometimes theres bullshit that dont work now,onerepublic
1145,23,We all got our stories but please tell meeee,onerepublic
1145,24,What theres to complain about,onerepublic
1145,26,When youre happy like a fool,onerepublic
1145,27,Let it take you over,onerepublic
1145,28,When everything is out,onerepublic
1145,29,You got to take it in,onerepublic
1145,38,Oh a good good life,onerepublic
1145,39,Yeah,onerepublic
1145,40,Oh oh,onerepublic
1145,42,Hopelessly I feel like there might be something that Ill miss,onerepublic
1145,43,Hopelessly I feel like the window closes oh so quick,onerepublic
1145,44,Hopelessly Im taking a mental picture of you now,onerepublic
1145,45,Cause hopelessly the hope is we have,onerepublic
1145,46,So much to feel good about,onerepublic
1145,56,Oh yeah,onerepublic
1145,57,Good good life,onerepublic
1145,58,Good life,onerepublic
1145,59,Ooh ooh,onerepublic
1145,60,Oh,onerepublic
1145,61,Listen to my friends in New York I say hello,onerepublic
1146,0,Hey over there,britneyspears
1146,1,Please forgive me if Im coming on too strong,britneyspears
1146,2,Hate to stare but youre winning,britneyspears
1146,3,And theyre playing my favorite song,britneyspears
1146,4,So come here a little closer,britneyspears
1146,5,Wanna whisper in your ear,britneyspears
1146,6,Make it clear a little question,britneyspears
1146,7,Wanna know just how you feel,britneyspears
1146,9,If I said my heart was beating loud,britneyspears
1146,10,If we could escape the crowd somehow,britneyspears
1146,11,If I said I want your body now would you hold it against me,britneyspears
1146,12,Cause you feel like paradise and I need a vacation tonight,britneyspears
1146,13,So if I said I want your body now would you hold it against me,britneyspears
1146,15,Hey you might think that Im crazy,britneyspears
1146,16,But you know Im just your type,britneyspears
1146,17,I might be a little hazy,britneyspears
1146,18,But you just cannot deny,britneyspears
1146,19,Theres a spark inbetween us,britneyspears
1146,20,When were dancing on the floor,britneyspears
1146,21,I want more wanna see it,britneyspears
1146,22,So Im asking you tonight,britneyspears
1146,29,If I said I want your body would you hold it against me,britneyspears
1146,31,Give me something good,britneyspears
1146,32,Dont wanna wait I want it now,britneyspears
1146,33,Drop it like a hood,britneyspears
1146,34,And show me how you work it out,britneyspears
1146,35,Alright,britneyspears
1147,0,Lets run away from these lies,mikeposner
1147,1,Back to yesterday safe tonight,mikeposner
1147,3,I feel the sun creeping up like tick tock,mikeposner
1147,4,Im trying to keep you in my head but if not,mikeposner
1147,5,Well just keep running from tomorrow with our lips locked,mikeposner
1147,6,Yeah you got me begging begging,mikeposner
1147,8,Baby please dont go,mikeposner
1147,9,If I wake up tomorrow will you still be here,mikeposner
1147,10,I dont know if you feel the way I do,mikeposner
1147,11,If you leave Im gonna find you,mikeposner
1147,12,Baby please dont go go go go,mikeposner
1147,15,Baby please dont baby please dont,mikeposner
1147,17,Baby please dont run away,mikeposner
1147,18,From my bed and start another day,mikeposner
1147,19,Stay instead,mikeposner
1147,34,Baby please dont,mikeposner
1147,36,I stay running from tomorrow,mikeposner
1147,38,Well I stay running from tomorrow,mikeposner
1147,39,Said I stay running from tomorrow Oh,mikeposner
1147,41,Baby please dont go Please dont go,mikeposner
1147,44,If you leave Im gon Im gon Im gonna find you Im gonna find you,mikeposner
1147,46,Baby please dont go go go go Dont leave me leave me,mikeposner
1148,0,So many girls in here where do I begin Ohoh,davidguetta
1148,1,I seen this one Im bout to go in Ohoh,davidguetta
1148,2,Then she said Im here with my friends Ohoh,davidguetta
1148,3,She got me thinking and thats when I said,davidguetta
1148,4,Where them girls at girls at Woo,davidguetta
1148,7,So go get them we can all be friends Woo,davidguetta
1148,9,Hey bring it on baby all your friends,davidguetta
1148,10,Youre the shit and I love that body body,davidguetta
1148,11,You wanna ball lets mix it I swear youre good,davidguetta
1148,12,I wont tell nobody Body,davidguetta
1148,13,You got a BFF I wanna see that girl its all women invited Vited,davidguetta
1148,14,Hair dos and nails that Louis Chanel all up in the party,davidguetta
1148,15,Presidents in my wallet no rules Im bout it,davidguetta
1148,16,Blow the whistle for the hotties,davidguetta
1148,17,I got it shawty its never too much cant be doing too much,davidguetta
1148,18,Ten to one of me I can handle that love,davidguetta
1148,19,Outta of my reach we can all get buzz,davidguetta
1148,20,Holla cause Im free no matter its no rush,davidguetta
1148,22,So many boys in here where do I begin Ohoh,davidguetta
1148,23,I see this one Im bout to go in Ohoh,davidguetta
1148,24,Then he said Im here with my friends,davidguetta
1148,25,He got to thinkin and thats when he said,davidguetta
1148,26,Where them girls at girls at Girls at Woo,davidguetta
1148,31,Yo Its PB PB Whos Peabo Bryson,davidguetta
1148,32,Two years ago I renewed my license,davidguetta
1148,33,Anyway whyd I start my verse like that,davidguetta
1148,34,You can suck a dick you can suck on a ballsack,davidguetta
1148,35,No no I dont endorse that pause that abort that,davidguetta
1148,36,Just the other day mi go aLondon saw dat kids down di street,davidguetta
1148,37,Paparazzi all dat,davidguetta
1148,38,Hey hey what can I say,davidguetta
1148,39,Day day day daday day,davidguetta
1148,40,Coming through the club all the girls in the back of me,davidguetta
1148,41,This aint football why the fuck they tryna tackle me,davidguetta
1148,42,Really I peeped dude at the bar like really,davidguetta
1148,43,Looking like he wanna good time like really,davidguetta
1148,44,Said he had got a friend for my home girl Lily Lily Lily Lily,davidguetta
1148,53,So go get them we can all be friends,davidguetta
1148,55,Daedaedaedaedaedae,davidguetta
1148,56,Daedaedaedaedaedaedaedaedae,davidguetta
1148,63,Yo where my girls at girls uhhmmmuhh,davidguetta
1148,65,Yo where my girls at uhhmmmuhh,davidguetta
1148,66,Yo where my girls tryna get to jumpin jumpin jujumpin,davidguetta
1149,0,Oh,maroon5
1149,3,Just shoot for the stars,maroon5
1149,4,If it feels right then aim for my heart,maroon5
1149,5,If you feel like,maroon5
1149,6,And take me away,maroon5
1149,7,And make it okay,maroon5
1149,8,I swear Ill behave,maroon5
1149,9,You wanted control so we waited,maroon5
1149,10,I put on a show now Im naked,maroon5
1149,11,You say Im a kid,maroon5
1149,12,My ego is big,maroon5
1149,13,I dont give a shit,maroon5
1149,14,And it goes like this uh,maroon5
1149,16,Take me by the tongue and Ill know you Uh,maroon5
1149,17,Kiss me till youre drunk and Ill show you,maroon5
1149,18,You want the moves like Jagger,maroon5
1149,19,Ive got them moves like Jagger,maroon5
1149,20,Ive got them moves like Jagger Uh,maroon5
1149,21,I dont need to try to control you Uh,maroon5
1149,22,Look into my eyes and Ill own you,maroon5
1149,23,With them moves like Jagger,maroon5
1149,27,Maybe its hard when you feel like,maroon5
1149,28,Youre broken and scarred nothing feels right,maroon5
1149,29,But when youre with me,maroon5
1149,30,Ill make you believe,maroon5
1149,31,That Ive got the key,maroon5
1149,32,Oh so get in the car we can ride it,maroon5
1149,33,Wherever you want get inside it,maroon5
1149,34,And you wanna steer but Im shifting gears,maroon5
1149,35,Ill take it from here Oh yeah yeah,maroon5
1149,43,I dont need to try to control you Oh yeah,maroon5
1149,46,Ive got them moves like Jagger Yeah yeah yeah,maroon5
1149,49,Uh you wanna know how to make me smile,maroon5
1149,50,Take control own me just for the night,maroon5
1149,51,And if I share my secret,maroon5
1149,52,Youre gonna have to keep it,maroon5
1149,53,Nobody else can see this Uh,maroon5
1149,54,So watch and learn I wont show you twice,maroon5
1149,55,Head to toe ooh baby rub me right,maroon5
1149,58,Nobody else can see this,maroon5
1149,59,Hey hey hey yeah,maroon5
1149,62,Take me by the tongue and Ill know you Take me by the tongue,maroon5
1149,63,Kiss me till youre drunk and Ill show you Yeah yeah,maroon5
1149,65,Ive got the moves like Jagger,maroon5
1149,66,Ive got the moves like Jagger Oh yeah,maroon5
1149,67,I dont needa try to control you Ooh,maroon5
1149,68,Look into my eyes and Ill own you Ooh,maroon5
1150,0,Do you ever feel like a plastic bag,katyperry
1150,1,Drifting through the wind wanting to start again,katyperry
1150,2,Do you ever feel feel so paperthin,katyperry
1150,3,Like a house of cards one blow from caving in,katyperry
1150,4,Do you ever feel already buried deep,katyperry
1150,5,Six feet under screams but no one seems to hear a thing,katyperry
1150,6,Do you know that theres still a chance for you,katyperry
1150,7,Cause theres a spark in you,katyperry
1150,9,You just gotta ignite the light,katyperry
1150,10,And let it shine,katyperry
1150,11,Just own the night,katyperry
1150,12,Like the Fourth of July,katyperry
1150,14,Cause baby youre a firework,katyperry
1150,15,Come on show em what youre worth,katyperry
1150,16,Make em go Aah aah aah,katyperry
1150,17,As you shoot across the sky,katyperry
1150,18,Baby youre a firework,katyperry
1150,19,Come on let your colors burst,katyperry
1150,21,Youre gonna leave them all in awe awe awe,katyperry
1150,22,You dont have to feel like a waste of space,katyperry
1150,23,Youre original cannot be replaced,katyperry
1150,24,If you only knew what the future holds,katyperry
1150,25,After a hurricane comes a rainbow,katyperry
1150,26,Maybe a reason why all the doors are closed,katyperry
1150,27,So you could open one that leads you to the perfect road,katyperry
1150,28,Like a lightning bolt your heart will glow,katyperry
1150,29,And when its time youll know,katyperry
1150,44,Boom boom boom,katyperry
1150,45,Even brighter than the moon moon moon,katyperry
1150,46,Its always been inside of you you you,katyperry
1150,47,And now its time to let it through,katyperry
1151,0,Theres a stranger in my bed,katyperry
1151,1,Theres a pounding in my head,katyperry
1151,2,Glitter all over the room,katyperry
1151,3,Pink flamingos in the pool,katyperry
1151,4,I smell like a minibar,katyperry
1151,5,DJs passed out in the yard,katyperry
1151,6,Barbies on the barbeque,katyperry
1151,7,This a hickey or a bruise,katyperry
1151,9,Pictures of last night ended up online,katyperry
1151,10,Im screwed oh well,katyperry
1151,11,Its a blacked out blur but Im pretty sure it ruled,katyperry
1151,12,Damn,katyperry
1151,14,Last Friday night,katyperry
1151,15,Yeah we danced on tabletops,katyperry
1151,16,And we took too many shots,katyperry
1151,17,Think we kissed but I forgot,katyperry
1151,19,Yeah we maxed our credit cards,katyperry
1151,20,And got kicked out of the bar so we hit the boulevard,katyperry
1151,22,We went streaking in the park,katyperry
1151,23,Skinny dipping in the dark then had a ménage à trois,katyperry
1151,25,Yeah I think we broke the law,katyperry
1151,26,Always say were gonna stopop oh whoa,katyperry
1151,28,But this Friday night do it all again,katyperry
1151,31,Trying to connect the dots,katyperry
1151,32,Dont know what to tell my boss,katyperry
1151,33,Think the city towed my car,katyperry
1151,34,Chandelier is on the floor,katyperry
1151,35,Ripped my favorite party dress,katyperry
1151,36,Warrants out for my arrest,katyperry
1151,37,Think I need a ginger ale,katyperry
1151,38,That was such an epic fail,katyperry
1151,59,But this Friday night do it all again Do it all again,katyperry
1151,60,This Friday night do it all again,katyperry
1151,61,Do it all again This Friday night,katyperry
1151,63,TGIF TGIF TGIF,katyperry
1152,0,It doesnt matter if you love him or capital HIM M M M,ladygaga
1152,1,Just put your paws up,ladygaga
1152,2,Cause you were born this way baby,ladygaga
1152,4,My mama told me when I was young,ladygaga
1152,5,We are all born superstars,ladygaga
1152,6,She rolled my hair and put my lipstick on,ladygaga
1152,7,In the glass of her boudoir,ladygaga
1152,8,Theres nothing wrong with loving who you are,ladygaga
1152,9,She said Cause He made you perfect babe,ladygaga
1152,10,So hold your head up girl and youll go far,ladygaga
1152,11,Listen to me when I say,ladygaga
1152,13,Im beautiful in my way,ladygaga
1152,14,Cause God makes no mistakes,ladygaga
1152,15,Im on the right track baby,ladygaga
1152,16,I was born this way,ladygaga
1152,17,Dont hide yourself in regret,ladygaga
1152,18,Just love yourself and youre set,ladygaga
1152,20,I was born this way Born this way,ladygaga
1152,22,Ooh there aint no other way,ladygaga
1152,23,Baby I was born this way,ladygaga
1152,24,Baby I was born this way Born this way,ladygaga
1152,27,Right track baby,ladygaga
1152,30,Dont be a drag just be a queen,ladygaga
1152,33,Dont be Dont be dont be,ladygaga
1152,35,Give yourself prudence and love your friends,ladygaga
1152,36,Subway kid rejoice your truth,ladygaga
1152,37,In the religion of the insecure,ladygaga
1152,38,I must be myself respect my youth,ladygaga
1152,39,A different lover is not a sin,ladygaga
1152,40,Believe capital HIM hey hey hey,ladygaga
1152,41,I love my life I love this record and,ladygaga
1152,42,Mi amore vole fe yah Same DNA,ladygaga
1152,61,Way Dont be dont be,ladygaga
1152,62,Way Church,ladygaga
1152,65,Whether youre broke or evergreen,ladygaga
1152,66,Youre black white beige cholo descent,ladygaga
1152,67,Youre Lebanese youre orient,ladygaga
1152,68,Whether lifes disabilities,ladygaga
1152,69,Left you outcast bullied or teased,ladygaga
